Country,Date,Inflation,Unemployment,GDP_Value,Credit_Growth,Policy_Rate,EUR_USD,Lending_Rate
DE,2019-01-01,1.7,2.7,2896366.5,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,2896366.5,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,3071228.4,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,3071228.4,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,3332795.1,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,3332795.1,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,3623732.1,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,3623732.1,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,124.537,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,117.435,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,107.711,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,104.2,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,1.1,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,1.09,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,3557630.0,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,3557630.0,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,3223746.6,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,25.2,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,22.8,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,122.831,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,122.831,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,115.837,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,115.837,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,106.746,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,106.746,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,98.176,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,98.176,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,2.0,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,2.0,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,3487933.0,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,2.7,3487933.0,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,2896366.5,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,2896366.5,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,3071228.4,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,3071228.4,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,3332795.1,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,3332795.1,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,3623732.1,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,3623732.1,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,124.537,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,117.435,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,107.711,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,104.2,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,1.1,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,1.09,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,3557630.0,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,3557630.0,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,3223746.6,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,25.2,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,22.8,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,122.831,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,122.831,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,115.837,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,115.837,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,106.746,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,106.746,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,98.176,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,98.176,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,2.0,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,2.0,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,3487933.0,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.4,3487933.0,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,2896366.5,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,2896366.5,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,3071228.4,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,3071228.4,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,3332795.1,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,3332795.1,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,3623732.1,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,3623732.1,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,124.537,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,117.435,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,107.711,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,104.2,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,1.1,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,1.09,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,3557630.0,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,3557630.0,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,3223746.6,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,25.2,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,22.8,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,122.831,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,122.831,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,115.837,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,115.837,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,106.746,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,106.746,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,98.176,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,98.176,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,2.0,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,2.0,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,3487933.0,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-01-01,1.7,3.0,3487933.0,1684503.0,-0.1,1.1416409090909,1.63
DE,2019-02-01,1.7,2.7,3487933.0,1689067.0,-0.1,1.135115,1.65
DE,2019-02-01,1.7,3.3,3487933.0,1689067.0,-0.1,1.135115,1.65
DE,2019-02-01,1.7,3.0,3487933.0,1689067.0,-0.1,1.135115,1.65
DE,2019-03-01,1.4,2.6,3487933.0,1695887.0,-0.1,1.1302476190476,1.65
DE,2019-03-01,1.4,3.3,3487933.0,1695887.0,-0.1,1.1302476190476,1.65
DE,2019-03-01,1.4,3.0,3487933.0,1695887.0,-0.1,1.1302476190476,1.65
DE,2019-04-01,2.1,2.6,3487933.0,1702843.0,-0.1,1.123825,1.62
DE,2019-04-01,2.1,3.2,3487933.0,1702843.0,-0.1,1.123825,1.62
DE,2019-04-01,2.1,2.9,3487933.0,1702843.0,-0.1,1.123825,1.62
DE,2019-05-01,1.3,2.5,3487933.0,1710301.0,-0.1,1.1184590909091,1.57
DE,2019-05-01,1.3,3.2,3487933.0,1710301.0,-0.1,1.1184590909091,1.57
DE,2019-05-01,1.3,2.9,3487933.0,1710301.0,-0.1,1.1184590909091,1.57
DE,2019-06-01,1.5,2.5,3487933.0,1718106.0,-0.1,1.12934,1.55
DE,2019-06-01,1.5,3.2,3487933.0,1718106.0,-0.1,1.12934,1.55
DE,2019-06-01,1.5,2.9,3487933.0,1718106.0,-0.1,1.12934,1.55
DE,2019-07-01,1.1,2.4,3487933.0,1723833.0,-0.1,1.1218391304348,1.57
DE,2019-07-01,1.1,3.2,3487933.0,1723833.0,-0.1,1.1218391304348,1.57
DE,2019-07-01,1.1,2.9,3487933.0,1723833.0,-0.1,1.1218391304348,1.57
DE,2019-08-01,1.0,2.4,3487933.0,1732751.0,-0.1,1.1126227272727,1.52
DE,2019-08-01,1.0,3.3,3487933.0,1732751.0,-0.1,1.1126227272727,1.52
DE,2019-08-01,1.0,2.9,3487933.0,1732751.0,-0.1,1.1126227272727,1.52
DE,2019-09-01,0.9,2.5,3487933.0,1739935.0,-0.1,1.1003904761905,1.54
DE,2019-09-01,0.9,3.3,3487933.0,1739935.0,-0.1,1.1003904761905,1.54
DE,2019-09-01,0.9,2.9,3487933.0,1739935.0,-0.1,1.1003904761905,1.54
DE,2019-10-01,0.9,2.5,3487933.0,1747123.0,-0.1,1.1052565217391,1.56
DE,2019-10-01,0.9,3.3,3487933.0,1747123.0,-0.1,1.1052565217391,1.56
DE,2019-10-01,0.9,2.9,3487933.0,1747123.0,-0.1,1.1052565217391,1.56
DE,2019-11-01,1.2,2.6,3487933.0,1754534.0,-0.1,1.1050952380952,1.55
DE,2019-11-01,1.2,3.3,3487933.0,1754534.0,-0.1,1.1050952380952,1.55
DE,2019-11-01,1.2,3.0,3487933.0,1754534.0,-0.1,1.1050952380952,1.55
DE,2019-12-01,1.5,2.7,3487933.0,1758397.0,-0.1,1.111345,1.56
DE,2019-12-01,1.5,3.4,3487933.0,1758397.0,-0.1,1.111345,1.56
DE,2019-12-01,1.5,3.1,3487933.0,1758397.0,-0.1,1.111345,1.56
DE,2020-01-01,1.6,2.8,2779622.3,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,2779622.3,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,2947436.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,2947436.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,3198459.8,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,3198459.8,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,3477670.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,3477670.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,119.517,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,112.701,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,103.37,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,100.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,-4.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,-4.03,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,3477670.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,3477670.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,3143031.4,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,25.6,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,23.1,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,125.113,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,125.113,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,117.99,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,117.99,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,108.73,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,108.73,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,100.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,100.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,1.9,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,1.9,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,3414228.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,2.8,3414228.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,2779622.3,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,2779622.3,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,2947436.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,2947436.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,3198459.8,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,3198459.8,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,3477670.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,3477670.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,119.517,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,112.701,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,103.37,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,100.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,-4.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,-4.03,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,3477670.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,3477670.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,3143031.4,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,25.6,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,23.1,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,125.113,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,125.113,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,117.99,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,117.99,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,108.73,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,108.73,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,100.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,100.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,1.9,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,1.9,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,3414228.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.5,3414228.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,2779622.3,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,2779622.3,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,2947436.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,2947436.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,3198459.8,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,3198459.8,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,3477670.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,3477670.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,119.517,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,112.701,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,103.37,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,100.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,-4.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,-4.03,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,3477670.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,3477670.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,3143031.4,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,25.6,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,23.1,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,125.113,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,125.113,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,117.99,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,117.99,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,108.73,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,108.73,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,100.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,100.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,1.9,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,1.9,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,3414228.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-01-01,1.6,3.2,3414228.0,1761334.0,-0.1,1.1100363636364,1.55
DE,2020-02-01,1.7,2.9,3414228.0,1768623.0,-0.1,1.0905,1.52
DE,2020-02-01,1.7,3.6,3414228.0,1768623.0,-0.1,1.0905,1.52
DE,2020-02-01,1.7,3.3,3414228.0,1768623.0,-0.1,1.0905,1.52
DE,2020-03-01,1.3,3.0,3414228.0,1774426.0,-0.1,1.1063409090909,1.46
DE,2020-03-01,1.3,3.7,3414228.0,1774426.0,-0.1,1.1063409090909,1.46
DE,2020-03-01,1.3,3.4,3414228.0,1774426.0,-0.1,1.1063409090909,1.46
DE,2020-04-01,0.8,3.2,3414228.0,1778229.0,-0.1,1.08619,1.47
DE,2020-04-01,0.8,3.9,3414228.0,1778229.0,-0.1,1.08619,1.47
DE,2020-04-01,0.8,3.5,3414228.0,1778229.0,-0.1,1.08619,1.47
DE,2020-05-01,0.5,3.3,3414228.0,1785716.0,-0.1,1.090185,1.46
DE,2020-05-01,0.5,4.0,3414228.0,1785716.0,-0.1,1.090185,1.46
DE,2020-05-01,0.5,3.7,3414228.0,1785716.0,-0.1,1.090185,1.46
DE,2020-06-01,0.8,3.4,3414228.0,1790086.0,-0.1,1.1254590909091,1.5
DE,2020-06-01,0.8,4.1,3414228.0,1790086.0,-0.1,1.1254590909091,1.5
DE,2020-06-01,0.8,3.8,3414228.0,1790086.0,-0.1,1.1254590909091,1.5
DE,2020-07-01,0.0,3.5,3414228.0,1799959.0,-0.1,1.1463391304348,1.52
DE,2020-07-01,0.0,4.2,3414228.0,1799959.0,-0.1,1.1463391304348,1.52
DE,2020-07-01,0.0,3.8,3414228.0,1799959.0,-0.1,1.1463391304348,1.52
DE,2020-08-01,-0.1,3.5,3414228.0,1803728.0,-0.1,1.1828095238095,1.51
DE,2020-08-01,-0.1,4.2,3414228.0,1803728.0,-0.1,1.1828095238095,1.51
DE,2020-08-01,-0.1,3.9,3414228.0,1803728.0,-0.1,1.1828095238095,1.51
DE,2020-09-01,-0.4,3.5,3414228.0,1818703.0,-0.1,1.1792409090909,1.52
DE,2020-09-01,-0.4,4.2,3414228.0,1818703.0,-0.1,1.1792409090909,1.52
DE,2020-09-01,-0.4,3.8,3414228.0,1818703.0,-0.1,1.1792409090909,1.52
DE,2020-10-01,-0.5,3.4,3414228.0,1827249.0,-0.1,1.1775181818182,1.54
DE,2020-10-01,-0.5,4.2,3414228.0,1827249.0,-0.1,1.1775181818182,1.54
DE,2020-10-01,-0.5,3.8,3414228.0,1827249.0,-0.1,1.1775181818182,1.54
DE,2020-11-01,-0.7,3.4,3414228.0,1834526.0,-0.1,1.1837904761905,1.52
DE,2020-11-01,-0.7,4.2,3414228.0,1834526.0,-0.1,1.1837904761905,1.52
DE,2020-11-01,-0.7,3.8,3414228.0,1834526.0,-0.1,1.1837904761905,1.52
DE,2020-12-01,-0.7,3.4,3414228.0,1841986.0,-0.1,1.2169727272727,1.51
DE,2020-12-01,-0.7,4.2,3414228.0,1841986.0,-0.1,1.2169727272727,1.51
DE,2020-12-01,-0.7,3.8,3414228.0,1841986.0,-0.1,1.2169727272727,1.51
DE,2021-01-01,1.6,3.4,2889695.4,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,2889695.4,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,3064154.5,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,3064154.5,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,3325118.8,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,3325118.8,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,3615385.7,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,3615385.7,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,124.25,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,117.164,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,107.463,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,103.96,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,4.0,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,3.96,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,3713090.0,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,3713090.0,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,3351497.0,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,25.0,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,22.6,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,128.494,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,128.494,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,121.178,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,121.178,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,111.668,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,111.668,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,102.702,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,102.702,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,2.7,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,2.7,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,3615444.0,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,3.4,3615444.0,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,4.2,2889695.4,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,4.2,2889695.4,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,4.2,3064154.5,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,4.2,3064154.5,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,4.2,3325118.8,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,4.2,3325118.8,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,4.2,3615385.7,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,4.2,3615385.7,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,4.2,124.25,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,4.2,117.164,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,4.2,107.463,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,4.2,103.96,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,4.2,4.0,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,4.2,3.96,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,4.2,3713090.0,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,4.2,3713090.0,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,4.2,3351497.0,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,4.2,25.0,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,4.2,22.6,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,4.2,128.494,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,4.2,128.494,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,4.2,121.178,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,4.2,121.178,1842964.0,-0.1,1.217085,1.5
DE,2021-01-01,1.6,4.2,111.668,1842964.0,-0.1,1.217085,1.5
