KEY,FREQ,REF_AREA,ADJUSTMENT,BS_REP_SECTOR,BS_ITEM,MATURITY_ORIG,DATA_TYPE,COUNT_AREA,BS_COUNT_SECTOR,CURRENCY_TRANS,BS_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,DECIMALS,NAT_TITLE,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
BSI.M.U2.Y.V.M30.X.1.U2.2300.Z01.E,M,U2,Y,V,M30,X,1,U2,2300,Z01,E,1982-08,1429591,A,F,,,P1M,,E,,,,,,,,,2,,,"Monetary aggregate M3, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.V.M30.X.1.U2.2300.Z01.E,M,U2,Y,V,M30,X,1,U2,2300,Z01,E,1982-09,1440564,A,F,,,P1M,,E,,,,,,,,,2,,,"Monetary aggregate M3, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.V.M30.X.1.U2.2300.Z01.E,M,U2,Y,V,M30,X,1,U2,2300,Z01,E,1982-10,1448567,A,F,,,P1M,,E,,,,,,,,,2,,,"Monetary aggregate M3, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.V.M30.X.1.U2.2300.Z01.E,M,U2,Y,V,M30,X,1,U2,2300,Z01,E,1982-11,1461236,A,F,,,P1M,,E,,,,,,,,,2,,,"Monetary aggregate M3, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.V.M30.X.1.U2.2300.Z01.E,M,U2,Y,V,M30,X,1,U2,2300,Z01,E,1982-12,1478452,A,F,,,P1M,,E,,,,,,,,,2,,,"Monetary aggregate M3, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.V.M30.X.1.U2.2300.Z01.E,M,U2,Y,V,M30,X,1,U2,2300,Z01,E,1983-01,1488249,A,F,,,P1M,,E,,,,,,,,,2,,,"Monetary aggregate M3, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.V.M30.X.1.U2.2300.Z01.E,M,U2,Y,V,M30,X,1,U2,2300,Z01,E,1983-02,1498226,A,F,,,P1M,,E,,,,,,,,,2,,,"Monetary aggregate M3, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.V.M30.X.1.U2.2300.Z01.E,M,U2,Y,V,M30,X,1,U2,2300,Z01,E,1983-03,1505297,A,F,,,P1M,,E,,,,,,,,,2,,,"Monetary aggregate M3, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.V.M30.X.1.U2.2300.Z01.E,M,U2,Y,V,M30,X,1,U2,2300,Z01,E,1983-04,1516179,A,F,,,P1M,,E,,,,,,,,,2,,,"Monetary aggregate M3, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
BSI.M.U2.Y.V.M30.X.1.U2.2300.Z01.E,M,U2,Y,V,M30,X,1,U2,2300,Z01,E,1983-05,1527129,A,F,,,P1M,,E,,,,,,,,,2,,,"Monetary aggregate M3, Stocks","Euro area (changing composition), Outstanding amounts at the end of the period (stocks), MFIs, central government and post office giro institutions reporting sector - Monetary aggregate M3, All currencies combined - Euro area (changing composition) counterpart, Non-MFIs excluding central government sector, denominated in Euro, data Working day and seasonally adjusted",EUR,6
